    student0        75.09
    student1        52.51
    student2        68.64
    student3        54.12
    student4        78.53
    student5        59.65
    student6        84.67
    student7        60.47
    student8        87.30
    student9        59.04
   student10        57.64
   student11        77.36
   student12        77.67
   student13        64.41
   student14        46.19
   student15        83.03
   student16        69.44
   student17        85.81
   student18        70.00
   student19        74.36
   student20        80.34
   student21        66.62
   student22        67.41
   student23        85.23
   student24        72.82
   student25        65.50
   student26        76.47
   student27        65.19
   student28        76.97
   student29        66.68
   student30        66.79
   student31        69.41
   student32        94.74
   student33        46.01
   student34        91.53
   student35        81.50
   student36        75.90
   student37        84.96
   student38        77.26
   student39        71.93
   student40        64.56
   student41        66.47
   student42        77.65
   student43        68.72
   student44        62.10
   student45        73.82
   student46        64.59
   student47        73.69
   student48        48.39
   student49        74.27
   student50        89.19
   student51        62.49
   student52        64.73
   student53        63.84
   student54        79.11
   student55        62.10
   student56        72.11
   student57        75.69
   student58        86.24
   student59        67.52
   student60        66.42
   student61        64.22
   student62        88.25
   student63        89.62
   student64        76.27
   student65        61.41
   student66        73.49
   student67        75.49
   student68        62.94
   student69        61.90
   student70        75.87
   student71        82.53
   student72        61.99
   student73        61.08
   student74        65.25
   student75        65.75
   student76        68.82
   student77        60.51
   student78        54.16
   student79        60.73
   student80        73.87
   student81        65.74
   student82        69.54
   student83        76.11
   student84        70.42
   student85        72.37
   student86        62.72
   student87        72.86
   student88        55.69
   student89        53.32
   student90        68.77
   student91        57.39
   student92        56.97
   student93        77.95
   student94        55.62
   student95        77.06
   student96        65.41
   student97        52.81
   student98        70.42
   student99        75.20
  student100        53.10
  student101        74.54
  student102        72.03
  student103        80.34
  student104        62.66
  student105        59.23
  student106        73.37
  student107        69.16
  student108        84.83
  student109        69.29
  student110        77.76
  student111        79.02
  student112        69.99
  student113        74.81
  student114        63.67
  student115        70.58
  student116        74.81
  student117        61.90
  student118        84.40
  student119        92.83
  student120        90.47
  student121        92.31
  student122        86.55
  student123        71.93
  student124        71.81
  student125        81.80
  student126        68.74
  student127        78.10
  student128        52.52
  student129        70.95
  student130        59.19
  student131        65.30
  student132        72.94
  student133        60.31
  student134        74.53
  student135        88.64
  student136        64.37
  student137        77.47
  student138        75.47
  student139        74.55
  student140        62.42
  student141        54.43
  student142        72.82
  student143        83.39
  student144        90.97
  student145        80.88
  student146        68.41
  student147        63.16
  student148        87.11
  student149        62.49
  student150        63.73
  student151        62.11
  student152        66.08
  student153        74.92
  student154        77.24
  student155        71.13
  student156        97.56
  student157        60.67
  student158        61.09
  student159        63.89
  student160        70.13
  student161        48.73
  student162        90.11
  student163        71.48
  student164        81.22
  student165        78.15
  student166        50.45
  student167        76.92
  student168        75.33
  student169        55.51
  student170        80.29
  student171        68.85
  student172        57.22
  student173        65.71
  student174        61.05
  student175        77.63
  student176        73.30
  student177        71.97
  student178        68.33
  student179        48.75
  student180        66.70
  student181        79.99
  student182        70.68
  student183        59.17
  student184        71.87
  student185        59.08
  student186        79.54
  student187        71.65
  student188        63.15
  student189        64.11
  student190        57.07
  student191        66.75
  student192        75.84
  student193        55.93
  student194        78.67
  student195        58.15
  student196        75.75
  student197        73.00
  student198        89.93
  student199        72.01
  student200        86.08
  student201        53.94
  student202        65.00
  student203        82.26
  student204        51.79
  student205        76.38
  student206        53.07
  student207        50.92
  student208        63.82
  student209        64.75
  student210        63.76
  student211        52.90
  student212        73.65
  student213        67.58
  student214        40.95
  student215        71.37
  student216        92.21
  student217        73.42
  student218        60.71
  student219        73.03
  student220        62.52
  student221        72.14
  student222        76.58
  student223        72.13
  student224        69.28
  student225        88.59
  student226        74.65
  student227        68.98
  student228        69.01
  student229        87.41
  student230        59.67
  student231        67.36
  student232        57.27
  student233        63.64
  student234        43.44
  student235        64.72
  student236        64.83
  student237        69.79
  student238        76.80
  student239        53.10
  student240        80.69
  student241        77.15
  student242        63.06
  student243        59.32
  student244        77.81
  student245        66.97
  student246        70.04
  student247        61.74
  student248        61.45
  student249        62.55
  student250        67.42
  student251        66.03
  student252        43.01
  student253        58.88
  student254        75.25
  student255        60.75
  student256        72.44
  student257        57.85
  student258        61.25
  student259        84.53
  student260        88.22
  student261        76.74
  student262        70.18
  student263        54.04
  student264        70.56
  student265        101.99
  student266        66.57
  student267        62.53
  student268        76.10
  student269        60.99
  student270        59.39
  student271        66.99
  student272        78.90
  student273        49.35
  student274        58.84
  student275        69.73
  student276        65.09
  student277        67.12
  student278        84.78
  student279        81.34
  student280        55.21
  student281        67.64
  student282        82.38
  student283        68.62
  student284        66.75
  student285        70.84
  student286        84.76
  student287        65.55
  student288        55.20
  student289        69.12
  student290        62.66
  student291        54.76
  student292        66.91
  student293        63.92
  student294        67.38
  student295        75.48
  student296        59.31
  student297        62.64
  student298        50.07
  student299        62.51
  student300        87.61
  student301        68.22
  student302        75.71
  student303        56.45
  student304        71.78
  student305        68.52
  student306        89.50
  student307        87.12
  student308        74.38
  student309        62.96
  student310        61.20
  student311        66.26
  student312        53.51
  student313        63.85
  student314        70.01
  student315        70.56
  student316        47.75
  student317        58.98
  student318        67.44
  student319        76.70
  student320        83.24
  student321        82.36
  student322        71.65
  student323        69.25
  student324        81.16
  student325        65.08
  student326        63.86
  student327        52.10
  student328        76.85
  student329        62.23
  student330        70.44
  student331        62.45
  student332        54.18
  student333        82.96
  student334        65.84
  student335        77.64
  student336        81.36
  student337        65.57
  student338        73.62
  student339        81.47
  student340        62.08
  student341        50.57
  student342        68.53
  student343        74.30
  student344        82.00
  student345        61.59
  student346        82.04
  student347        79.21
  student348        69.02
  student349        74.52
  student350        73.86
  student351        60.19
  student352        89.13
  student353        74.01
  student354        67.40
  student355        74.85
  student356        80.85
  student357        65.85
  student358        67.18
  student359        78.32
  student360        91.74
  student361        66.33
  student362        87.79
  student363        60.03
  student364        70.44
  student365        43.55
  student366        63.13
  student367        70.15
  student368        71.66
  student369        71.50
  student370        55.94
  student371        75.06
  student372        65.51
  student373        71.41
  student374        77.50
  student375        62.92
  student376        77.72
  student377        77.66
  student378        59.20
  student379        70.44
  student380        53.76
  student381        63.38
  student382        57.22
  student383        84.37
  student384        64.42
  student385        50.15
  student386        59.48
  student387        69.72
  student388        77.32
  student389        76.07
  student390        64.57
  student391        75.17
  student392        88.10
  student393        56.38
  student394        63.40
  student395        68.54
  student396        70.73
  student397        48.50
  student398        62.34
  student399        61.75
  student400        68.31
  student401        55.83
  student402        59.71
  student403        63.43
  student404        66.51
  student405        81.53
  student406        68.40
  student407        60.98
  student408        73.54
  student409        53.65
  student410        69.90
  student411        63.42
  student412        69.71
  student413        80.81
  student414        51.41
  student415        73.41
  student416        89.38
  student417        71.69
  student418        73.69
  student419        75.08
  student420        75.16
  student421        78.19
  student422        74.83
  student423        69.95
  student424        80.47
  student425        56.08
  student426        55.43
  student427        58.46
  student428        64.13
  student429        69.22
  student430        75.45
  student431        69.01
  student432        65.11
  student433        71.82
  student434        63.22
  student435        64.37
  student436        68.27
  student437        93.10
  student438        60.91
  student439        46.70
  student440        74.02
  student441        68.03
  student442        60.99
  student443        73.02
  student444        64.82
  student445        69.84
  student446        54.85
  student447        49.43
  student448        76.66
  student449        69.47
  student450        81.46
  student451        63.22
  student452        63.56
  student453        66.42
  student454        77.16
  student455        72.31
  student456        76.91
  student457        81.80
  student458        71.77
  student459        76.86
  student460        78.04
  student461        69.27
  student462        76.58
  student463        74.09
  student464        72.37
  student465        73.13
  student466        70.64
  student467        72.46
  student468        65.88
  student469        74.76
  student470        85.68
  student471        68.73
  student472        73.49
  student473        81.27
  student474        68.98
  student475        63.56
  student476        83.03
  student477        63.44
  student478        65.45
  student479        79.27
  student480        60.32
  student481        73.08
  student482        68.30
  student483        77.39
  student484        61.86
  student485        74.98
  student486        56.82
  student487        61.24
  student488        72.36
  student489        62.45
  student490        77.10
  student491        73.24
  student492        78.35
  student493        73.08
  student494        78.19
  student495        75.21
  student496        90.03
  student497        68.27
  student498        74.98
  student499        65.55
  student500        88.97
  student501        62.59
  student502        86.40
  student503        52.77
  student504        61.25
  student505        75.28
  student506        77.26
  student507        71.07
  student508        69.04
  student509        68.59
  student510        74.89
  student511        77.29
  student512        71.39
  student513        67.32
  student514        76.82
  student515        77.28
  student516        64.94
  student517        57.84
  student518        58.86
  student519        64.05
  student520        80.97
  student521        70.46
  student522        71.22
  student523        74.70
  student524        79.95
  student525        77.31
  student526        83.20
  student527        63.77
  student528        64.35
  student529        54.64
  student530        87.15
  student531        76.65
  student532        67.98
  student533        55.29
  student534        65.01
  student535        76.43
  student536        69.48
  student537        78.16
  student538        68.74
  student539        86.96
  student540        74.63
  student541        58.27
  student542        76.05
  student543        95.26
  student544        58.98
  student545        74.62
  student546        68.87
  student547        70.23
  student548        58.32
  student549        83.11
  student550        80.14
  student551        67.56
  student552        84.97
  student553        74.50
  student554        63.94
  student555        67.18
  student556        52.92
  student557        76.55
  student558        65.30
  student559        69.55
  student560        61.89
  student561        72.91
  student562        74.62
  student563        66.99
  student564        75.71
  student565        81.30
  student566        85.35
  student567        59.20
  student568        74.57
  student569        52.28
  student570        53.00
  student571        74.25
  student572        69.32
  student573        58.83
  student574        74.17
  student575        76.75
  student576        59.12
  student577        64.56
  student578        67.66
  student579        70.46
  student580        78.78
  student581        78.11
  student582        82.47
  student583        55.33
  student584        72.94
  student585        61.27
  student586        81.10
  student587        60.37
  student588        74.05
  student589        80.45
  student590        79.86
  student591        85.56
  student592        76.40
  student593        86.01
  student594        85.63
  student595        64.30
  student596        81.48
  student597        59.24
  student598        71.19
  student599        65.98
  student600        49.98
  student601        69.91
  student602        63.07
  student603        68.45
  student604        83.67
  student605        70.76
  student606        60.97
  student607        63.29
  student608        63.89
  student609        61.73
  student610        59.69
  student611        71.23
  student612        85.86
  student613        73.76
  student614        47.70
  student615        77.26
  student616        72.13
  student617        57.01
  student618        73.15
  student619        55.80
  student620        79.37
  student621        59.07
  student622        53.58
  student623        65.56
  student624        76.78
  student625        56.91
  student626        73.38
  student627        73.69
  student628        59.25
  student629        41.14
  student630        73.18
  student631        82.35
  student632        46.86
  student633        65.72
  student634        69.35
  student635        66.43
  student636        49.28
  student637        69.58
  student638        56.83
  student639        60.92
  student640        87.04
  student641        66.72
  student642        68.56
  student643        66.11
  student644        92.98
  student645        74.78
  student646        56.90
  student647        75.18
  student648        72.51
  student649        52.43
  student650        71.80
  student651        77.40
  student652        64.98
  student653        66.25
  student654        53.50
  student655        69.80
  student656        69.64
  student657        71.49
  student658        88.48
  student659        58.77
  student660        57.20
  student661        61.37
  student662        58.74
  student663        75.72
  student664        85.53
  student665        92.96
  student666        67.06
  student667        64.82
  student668        56.04
  student669        64.34
  student670        63.39
  student671        73.36
  student672        68.38
  student673        76.29
  student674        67.28
  student675        97.23
  student676        68.72
  student677        70.09
  student678        59.90
  student679        64.00
  student680        58.26
  student681        60.15
  student682        72.77
  student683        68.38
  student684        67.41
  student685        70.84
  student686        72.07
  student687        83.39
  student688        70.70
  student689        71.94
  student690        60.76
  student691        73.27
  student692        79.93
  student693        60.65
  student694        67.26
  student695        84.58
  student696        80.28
  student697        72.68
  student698        48.74
  student699        55.98
  student700        63.92
  student701        64.61
  student702        70.28
  student703        62.68
  student704        74.97
  student705        53.39
  student706        78.15
  student707        63.85
  student708        51.56
  student709        68.29
  student710        81.58
  student711        61.78
  student712        88.44
  student713        70.53
  student714        78.47
  student715        69.44
  student716        66.02
  student717        71.28
  student718        67.63
  student719        73.61
  student720        62.47
  student721        68.74
  student722        69.16
  student723        69.08
  student724        66.99
  student725        91.14
  student726        70.36
  student727        87.34
  student728        77.90
  student729        59.12
  student730        85.68
  student731        76.58
  student732        68.63
  student733        57.11
  student734        76.60
  student735        79.60
  student736        87.96
  student737        67.31
  student738        76.00
  student739        80.82
  student740        52.79
  student741        56.70
  student742        86.70
  student743        71.06
  student744        69.32
  student745        70.09
  student746        92.45
  student747        75.00
  student748        66.16
  student749        58.10
