    student0        74.36
    student1        80.89
    student2        56.77
    student3        55.65
    student4        70.93
    student5        44.38
    student6        49.31
    student7        63.97
    student8        50.76
    student9        77.61
   student10        68.64
   student11        66.81
   student12        77.70
   student13        68.69
   student14        80.36
   student15        59.91
   student16        74.37
   student17        74.76
   student18        78.48
   student19        75.32
   student20        69.19
   student21        80.07
   student22        71.66
   student23        60.24
   student24        68.07
   student25        77.92
   student26        82.61
   student27        72.04
   student28        76.53
   student29        62.79
   student30        81.08
   student31        80.68
   student32        80.90
   student33        76.28
   student34        73.53
   student35        54.37
   student36        67.71
   student37        76.21
   student38        68.59
   student39        66.12
   student40        69.19
   student41        67.40
   student42        75.61
   student43        67.45
   student44        62.17
   student45        76.26
   student46        58.93
   student47        66.62
   student48        68.47
   student49        75.13
   student50        55.39
   student51        74.13
   student52        80.99
   student53        79.10
   student54        72.48
   student55        55.31
   student56        64.77
   student57        76.18
   student58        67.05
   student59        82.39
   student60        74.10
   student61        70.60
   student62        72.47
   student63        68.02
   student64        76.30
   student65        54.27
   student66        77.74
   student67        89.82
   student68        68.62
   student69        86.95
   student70        60.93
   student71        81.50
   student72        69.76
   student73        69.49
   student74        61.76
   student75        60.19
   student76        80.80
   student77        74.20
   student78        60.92
   student79        81.23
   student80        72.62
   student81        52.09
   student82        78.28
   student83        61.43
   student84        74.73
   student85        78.37
   student86        57.67
   student87        69.15
   student88        68.58
   student89        82.58
   student90        52.69
   student91        54.21
   student92        89.50
   student93        66.87
   student94        58.61
   student95        82.71
   student96        62.73
   student97        69.79
   student98        76.28
   student99        77.24
  student100        82.74
  student101        64.11
  student102        65.06
  student103        65.14
  student104        52.37
  student105        64.34
  student106        49.23
  student107        79.79
  student108        78.29
  student109        73.32
  student110        75.00
  student111        70.16
  student112        71.00
  student113        63.22
  student114        78.88
  student115        63.76
  student116        63.62
  student117        68.63
  student118        75.71
  student119        75.98
  student120        74.16
  student121        78.04
  student122        76.59
  student123        74.93
  student124        85.26
  student125        71.97
  student126        70.90
  student127        76.95
  student128        78.08
  student129        68.32
  student130        51.37
  student131        64.32
  student132        69.66
  student133        72.84
  student134        62.86
  student135        59.98
  student136        55.39
  student137        74.27
  student138        59.80
  student139        54.10
  student140        78.41
  student141        58.35
  student142        65.65
  student143        75.38
  student144        54.61
  student145        77.51
  student146        67.15
  student147        60.16
  student148        84.78
  student149        88.06
  student150        74.76
  student151        58.89
  student152        67.43
  student153        68.34
  student154        68.28
  student155        73.56
  student156        68.74
  student157        63.63
  student158        66.83
  student159        72.60
  student160        78.32
  student161        70.47
  student162        66.81
  student163        83.98
  student164        63.53
  student165        51.36
  student166        50.26
  student167        49.03
  student168        46.98
  student169        65.68
  student170        72.82
  student171        54.72
  student172        69.96
  student173        79.44
  student174        92.46
  student175        73.43
  student176        67.15
  student177        65.25
  student178        62.15
  student179        71.68
  student180        75.24
  student181        60.11
  student182        72.83
  student183        74.94
  student184        94.55
  student185        72.60
  student186        73.62
  student187        62.57
  student188        59.05
  student189        73.26
  student190        53.24
  student191        69.70
  student192        64.21
  student193        54.64
  student194        70.85
  student195        62.64
  student196        76.14
  student197        70.88
  student198        73.49
  student199        67.42
  student200        69.38
  student201        65.67
  student202        62.05
  student203        75.02
  student204        76.60
  student205        72.62
  student206        86.75
  student207        69.18
  student208        66.70
  student209        63.65
  student210        76.43
  student211        77.07
  student212        85.59
  student213        63.97
  student214        73.05
  student215        85.72
  student216        61.37
  student217        80.47
  student218        60.01
  student219        64.16
  student220        73.68
  student221        65.78
  student222        72.29
  student223        74.87
  student224        59.03
  student225        72.32
  student226        59.43
  student227        72.29
  student228        64.44
  student229        78.38
  student230        73.11
  student231        74.16
  student232        63.21
  student233        74.76
  student234        77.98
  student235        76.53
  student236        75.03
  student237        68.04
  student238        95.50
  student239        65.93
  student240        80.10
  student241        67.79
  student242        63.42
  student243        78.09
  student244        69.48
  student245        86.78
  student246        71.35
  student247        58.45
  student248        70.41
  student249        65.48
  student250        61.58
  student251        69.15
  student252        62.44
  student253        92.76
  student254        62.95
  student255        82.52
  student256        70.37
  student257        87.56
  student258        79.43
  student259        64.44
  student260        79.69
  student261        74.29
  student262        56.06
  student263        75.52
  student264        78.47
  student265        80.26
  student266        73.98
  student267        63.20
  student268        82.24
  student269        79.39
  student270        78.86
  student271        80.24
  student272        70.29
  student273        82.52
  student274        79.55
  student275        60.25
  student276        88.49
  student277        75.81
  student278        77.18
  student279        69.50
  student280        52.65
  student281        61.33
  student282        74.48
  student283        79.25
  student284        65.78
  student285        62.66
  student286        77.12
  student287        80.95
  student288        79.74
  student289        64.31
  student290        55.21
  student291        89.27
  student292        64.65
  student293        68.02
  student294        68.21
  student295        70.89
  student296        73.17
  student297        69.94
  student298        59.90
  student299        67.25
  student300        73.85
  student301        70.85
  student302        68.41
  student303        79.70
  student304        58.88
  student305        83.09
  student306        65.80
  student307        74.61
  student308        54.21
  student309        70.27
  student310        78.16
  student311        76.08
  student312        46.11
  student313        66.92
  student314        61.55
  student315        84.07
  student316        67.55
  student317        53.78
  student318        65.60
  student319        75.68
  student320        69.84
  student321        66.99
  student322        54.39
  student323        72.73
  student324        72.77
  student325        40.57
  student326        57.27
  student327        47.88
  student328        74.70
  student329        59.93
  student330        91.23
  student331        86.40
  student332        68.08
  student333        71.51
  student334        77.19
  student335        52.69
  student336        70.16
  student337        68.86
  student338        57.58
  student339        65.46
  student340        65.36
  student341        58.94
  student342        58.39
  student343        71.93
  student344        60.00
  student345        79.03
  student346        67.52
  student347        66.71
  student348        78.16
  student349        50.48
  student350        86.31
  student351        56.99
  student352        78.22
  student353        74.35
  student354        85.08
  student355        55.93
  student356        77.22
  student357        68.30
  student358        87.54
  student359        67.27
  student360        74.77
  student361        80.00
  student362        81.41
  student363        70.39
  student364        87.15
  student365        72.96
  student366        88.47
  student367        72.24
  student368        65.76
  student369        74.33
  student370        51.28
  student371        47.56
  student372        66.45
  student373        75.46
  student374        61.77
  student375        69.11
  student376        73.56
  student377        56.43
  student378        30.40
  student379        77.81
  student380        91.18
  student381        83.61
  student382        83.78
  student383        61.76
  student384        74.85
  student385        65.20
  student386        60.06
  student387        59.07
  student388        58.90
  student389        72.82
  student390        64.37
  student391        85.07
  student392        82.95
  student393        69.23
  student394        77.07
  student395        83.82
  student396        66.42
  student397        76.61
  student398        70.05
  student399        77.30
  student400        71.61
  student401        65.65
  student402        63.07
  student403        58.03
  student404        71.78
  student405        69.66
  student406        65.35
  student407        75.65
  student408        76.56
  student409        70.86
  student410        83.07
  student411        73.88
  student412        64.10
  student413        59.27
  student414        76.08
  student415        51.34
  student416        80.96
  student417        86.68
  student418        67.13
  student419        66.13
  student420        63.59
  student421        65.90
  student422        67.20
  student423        45.75
  student424        67.85
  student425        79.50
  student426        52.81
  student427        75.72
  student428        61.32
  student429        61.46
  student430        76.38
  student431        71.09
  student432        53.04
  student433        68.86
  student434        78.06
  student435        85.83
  student436        76.31
  student437        75.66
  student438        72.97
  student439        69.62
  student440        82.87
  student441        64.08
  student442        78.02
  student443        72.90
  student444        64.22
  student445        87.78
  student446        71.85
  student447        79.60
  student448        89.10
  student449        67.73
  student450        67.33
  student451        87.26
  student452        74.02
  student453        63.87
  student454        80.28
  student455        64.94
  student456        62.40
  student457        64.06
  student458        74.04
  student459        78.99
  student460        77.23
  student461        71.53
  student462        62.08
  student463        79.92
  student464        63.37
  student465        65.51
  student466        55.19
  student467        59.49
  student468        81.69
  student469        67.03
  student470        70.96
  student471        66.15
  student472        71.11
  student473        77.14
  student474        59.19
  student475        74.51
  student476        66.34
  student477        62.27
  student478        68.69
  student479        76.08
  student480        80.74
  student481        72.26
  student482        75.27
  student483        61.39
  student484        79.28
  student485        67.02
  student486        78.88
  student487        72.80
  student488        73.04
  student489        77.24
  student490        77.42
  student491        54.82
  student492        87.67
  student493        69.38
  student494        68.15
  student495        84.71
  student496        67.61
  student497        74.00
  student498        68.00
  student499        65.09
  student500        67.88
  student501        66.31
  student502        65.28
  student503        83.24
  student504        66.51
  student505        61.33
  student506        59.68
  student507        76.30
  student508        73.07
  student509        73.91
  student510        77.75
  student511        66.24
  student512        73.41
  student513        64.82
