    student0        65.07
    student1        71.51
    student2        73.67
    student3        80.84
    student4        66.26
    student5        65.36
    student6        72.52
    student7        73.17
    student8        57.38
    student9        60.50
   student10        71.37
   student11        79.52
   student12        61.30
   student13        49.72
   student14        71.58
   student15        75.80
   student16        65.50
   student17        78.16
   student18        66.17
   student19        51.23
   student20        69.21
   student21        61.29
   student22        60.12
   student23        63.90
   student24        59.30
   student25        76.08
   student26        62.66
   student27        57.62
   student28        77.37
   student29        74.73
   student30        59.95
   student31        78.53
   student32        68.61
   student33        84.43
   student34        63.12
   student35        62.50
   student36        77.91
   student37        72.96
   student38        50.64
   student39        61.85
   student40        70.94
   student41        67.14
   student42        74.72
   student43        65.90
   student44        70.31
   student45        51.11
   student46        74.95
   student47        61.67
   student48        78.71
   student49        72.88
   student50        96.02
   student51        79.82
   student52        84.92
   student53        78.42
   student54        78.64
   student55        68.93
   student56        55.46
   student57        72.55
   student58        70.21
   student59        57.01
   student60        84.24
   student61        63.26
   student62        62.95
   student63        53.04
   student64        73.48
   student65        89.27
   student66        71.30
   student67        48.00
   student68        65.25
   student69        71.87
   student70        71.58
   student71        78.49
   student72        64.68
   student73        76.89
   student74        67.23
   student75        86.91
   student76        66.90
   student77        68.33
   student78        57.21
   student79        79.19
   student80        65.45
   student81        59.93
   student82        66.76
   student83        62.13
   student84        66.75
   student85        73.76
   student86        69.56
   student87        74.99
   student88        68.75
   student89        76.05
   student90        83.64
   student91        64.04
   student92        72.28
   student93        73.55
   student94        72.11
   student95        79.85
   student96        70.62
   student97        58.21
   student98        60.60
   student99        69.20
  student100        77.54
  student101        71.83
  student102        70.40
  student103        47.23
  student104        69.61
  student105        89.05
  student106        83.77
  student107        57.13
  student108        86.03
  student109        67.38
  student110        64.47
  student111        68.71
  student112        61.70
  student113        75.36
  student114        80.48
  student115        50.56
  student116        87.93
  student117        71.73
  student118        96.50
  student119        62.50
  student120        59.11
  student121        65.14
  student122        74.66
  student123        76.34
  student124        62.24
  student125        65.47
  student126        81.21
  student127        74.57
  student128        64.05
  student129        74.54
  student130        59.73
  student131        63.48
  student132        58.84
  student133        77.23
  student134        68.76
  student135        62.06
  student136        64.56
  student137        98.54
  student138        60.65
  student139        78.44
  student140        70.27
  student141        65.63
  student142        61.97
  student143        73.36
  student144        55.77
  student145        79.10
  student146        76.11
  student147        64.23
  student148        76.48
  student149        47.30
  student150        64.85
  student151        77.05
  student152        69.58
  student153        67.64
  student154        70.62
  student155        61.91
  student156        68.88
  student157        62.90
  student158        60.02
  student159        77.51
  student160        53.48
  student161        62.98
  student162        66.26
  student163        52.30
  student164        80.04
  student165        66.71
  student166        78.64
  student167        58.61
  student168        65.19
  student169        67.83
  student170        64.38
  student171        65.69
  student172        79.41
  student173        74.56
  student174        83.86
  student175        62.10
  student176        68.11
  student177        84.28
  student178        67.07
  student179        67.19
  student180        68.48
  student181        86.32
  student182        74.20
  student183        54.84
  student184        91.93
  student185        73.95
  student186        62.27
  student187        82.81
  student188        70.47
  student189        52.69
  student190        97.47
  student191        69.99
  student192        74.47
  student193        59.33
  student194        57.41
  student195        55.87
  student196        77.84
  student197        75.26
  student198        73.63
  student199        64.77
  student200        90.12
  student201        66.94
  student202        66.06
  student203        70.89
  student204        61.30
  student205        58.53
  student206        96.74
  student207        77.05
  student208        86.01
  student209        78.09
  student210        76.98
  student211        66.51
  student212        70.96
  student213        54.68
  student214        77.64
  student215        74.05
  student216        78.64
  student217        69.19
  student218        85.20
  student219        62.57
  student220        70.83
  student221        70.91
  student222        91.46
  student223        81.64
  student224        80.14
  student225        60.31
  student226        80.24
  student227        55.67
  student228        66.28
  student229        66.75
  student230        66.37
  student231        72.48
  student232        82.60
  student233        77.83
  student234        53.19
  student235        70.80
  student236        70.24
  student237        71.17
  student238        71.62
  student239        73.12
  student240        81.57
  student241        75.25
  student242        76.61
  student243        69.27
  student244        96.16
  student245        60.91
  student246        89.07
  student247        65.98
  student248        63.26
  student249        88.09
  student250        65.08
  student251        75.89
  student252        67.34
  student253        77.65
  student254        82.24
  student255        69.69
  student256        62.92
  student257        73.40
  student258        70.09
  student259        64.16
  student260        81.74
  student261        72.27
  student262        78.48
  student263        78.03
  student264        68.17
  student265        64.13
  student266        85.35
  student267        72.35
  student268        71.11
  student269        62.10
  student270        69.21
  student271        76.19
  student272        79.26
  student273        94.08
  student274        56.79
  student275        74.87
  student276        61.18
  student277        79.83
  student278        72.44
  student279        71.43
  student280        106.87
  student281        79.72
  student282        62.45
  student283        93.33
  student284        61.45
  student285        64.50
  student286        61.18
  student287        88.25
  student288        71.93
  student289        73.63
  student290        68.75
  student291        87.99
  student292        68.01
  student293        74.89
  student294        64.15
  student295        59.87
  student296        79.14
  student297        76.13
  student298        90.72
  student299        58.75
  student300        78.63
  student301        76.83
  student302        64.32
  student303        72.82
  student304        52.95
  student305        80.18
  student306        80.85
  student307        74.33
  student308        69.98
  student309        61.04
  student310        73.31
  student311        77.03
  student312        72.17
  student313        63.02
  student314        82.28
  student315        87.56
  student316        77.03
  student317        73.51
  student318        75.76
  student319        71.79
  student320        63.32
  student321        82.42
  student322        55.76
  student323        90.30
  student324        69.47
  student325        74.45
  student326        65.73
  student327        70.23
  student328        67.13
  student329        83.13
  student330        65.76
  student331        74.84
  student332        77.23
  student333        59.05
  student334        72.64
  student335        53.42
  student336        81.50
  student337        72.55
  student338        83.66
  student339        46.44
  student340        70.86
  student341        68.45
  student342        75.89
  student343        65.41
  student344        51.95
  student345        55.54
  student346        75.92
  student347        82.84
  student348        63.80
  student349        72.95
  student350        99.27
  student351        68.38
  student352        70.25
  student353        87.68
  student354        81.84
  student355        79.54
  student356        72.99
  student357        72.38
  student358        65.65
  student359        63.39
  student360        61.38
  student361        65.06
  student362        60.88
  student363        57.89
  student364        78.01
  student365        87.54
  student366        53.72
  student367        70.45
  student368        57.00
  student369        58.60
  student370        83.07
  student371        74.65
  student372        78.21
  student373        59.10
  student374        53.89
  student375        65.24
  student376        73.60
  student377        83.38
  student378        91.58
  student379        69.11
  student380        68.66
  student381        57.01
  student382        65.05
  student383        59.21
  student384        75.64
  student385        73.34
  student386        68.87
  student387        47.94
  student388        50.00
  student389        76.09
  student390        69.95
  student391        80.99
  student392        78.73
  student393        59.13
  student394        49.90
  student395        72.02
  student396        64.49
  student397        57.90
  student398        45.49
  student399        61.04
  student400        78.90
  student401        71.22
  student402        62.86
  student403        72.62
  student404        69.74
  student405        74.79
  student406        58.91
  student407        61.16
  student408        74.70
  student409        81.39
  student410        89.44
  student411        56.43
  student412        69.74
  student413        81.97
  student414        75.34
  student415        69.07
  student416        73.62
  student417        80.62
  student418        71.71
  student419        70.80
  student420        71.05
  student421        48.71
  student422        65.21
  student423        65.47
  student424        70.11
  student425        50.89
  student426        68.02
  student427        67.07
  student428        67.89
  student429        80.57
  student430        75.57
  student431        80.30
  student432        82.29
  student433        79.98
  student434        58.31
  student435        67.15
  student436        70.34
  student437        63.66
  student438        81.74
  student439        69.82
  student440        70.84
  student441        77.86
  student442        70.41
  student443        70.85
  student444        91.28
  student445        70.66
  student446        73.68
  student447        76.63
  student448        70.48
  student449        88.97
  student450        50.14
  student451        74.87
  student452        62.07
  student453        62.67
  student454        62.67
  student455        74.80
  student456        73.29
  student457        84.22
  student458        68.77
  student459        79.10
  student460        77.05
  student461        73.90
  student462        58.40
  student463        87.58
  student464        72.09
  student465        65.19
  student466        84.02
  student467        70.01
  student468        62.85
  student469        81.08
  student470        81.98
  student471        64.11
  student472        59.31
  student473        85.18
  student474        68.80
  student475        76.45
  student476        63.77
  student477        75.50
  student478        59.89
  student479        77.77
  student480        64.96
  student481        82.25
  student482        72.82
  student483        80.79
  student484        51.79
  student485        77.85
  student486        78.58
  student487        64.85
  student488        60.65
  student489        46.32
  student490        56.80
  student491        68.42
  student492        79.20
  student493        75.34
  student494        78.98
  student495        83.11
  student496        52.97
  student497        81.00
  student498        76.38
  student499        69.45
  student500        67.88
  student501        67.54
  student502        68.69
  student503        49.89
  student504        66.08
  student505        63.00
  student506        72.44
  student507        66.30
  student508        52.85
  student509        58.26
  student510        100.66
  student511        62.44
  student512        82.93
  student513        74.37
  student514        76.63
  student515        69.66
  student516        64.11
  student517        73.23
  student518        72.13
  student519        65.38
  student520        69.63
  student521        80.99
  student522        85.19
  student523        66.35
  student524        82.02
  student525        67.40
  student526        55.61
  student527        81.12
  student528        57.59
  student529        85.37
  student530        65.32
  student531        66.58
  student532        73.17
  student533        52.61
  student534        77.54
  student535        80.70
  student536        93.46
  student537        78.19
  student538        68.98
  student539        73.67
  student540        71.56
  student541        69.80
  student542        55.15
  student543        48.55
  student544        64.80
  student545        66.67
  student546        86.67
  student547        79.49
  student548        77.57
  student549        69.20
  student550        83.10
  student551        69.96
  student552        64.35
  student553        77.42
  student554        72.48
  student555        54.20
  student556        85.58
  student557        55.09
  student558        76.38
  student559        61.52
  student560        95.73
  student561        75.02
  student562        85.48
  student563        69.50
  student564        80.85
  student565        80.08
  student566        64.18
  student567        60.53
  student568        66.77
  student569        65.81
  student570        81.90
  student571        76.79
  student572        70.30
  student573        70.81
  student574        53.77
  student575        67.41
  student576        79.77
  student577        79.99
  student578        78.11
  student579        52.94
  student580        54.07
  student581        86.92
  student582        55.28
  student583        79.52
  student584        84.43
  student585        74.24
  student586        71.54
  student587        58.64
  student588        61.11
  student589        50.67
  student590        86.75
  student591        80.39
  student592        66.81
  student593        63.23
  student594        73.89
  student595        74.57
  student596        77.64
  student597        82.89
  student598        87.87
  student599        62.46
  student600        57.97
  student601        76.63
  student602        58.97
  student603        58.85
  student604        78.38
  student605        68.79
  student606        59.20
  student607        73.50
  student608        78.17
  student609        87.49
  student610        63.67
  student611        59.96
  student612        62.79
  student613        64.58
  student614        78.46
  student615        65.68
  student616        65.79
  student617        43.64
  student618        68.77
  student619        89.07
  student620        65.70
  student621        79.56
  student622        70.98
  student623        60.73
  student624        72.17
  student625        61.77
  student626        67.90
  student627        70.96
  student628        84.43
  student629        61.74
  student630        79.77
  student631        68.92
  student632        66.61
  student633        77.21
  student634        60.03
  student635        78.80
  student636        71.60
  student637        71.28
  student638        75.98
  student639        74.82
  student640        72.96
  student641        71.62
  student642        60.42
  student643        73.73
  student644        61.31
  student645        68.39
  student646        76.01
  student647        55.73
  student648        51.63
  student649        73.45
  student650        66.54
  student651        48.76
  student652        67.68
  student653        91.93
  student654        55.24
  student655        61.36
  student656        74.67
  student657        57.21
  student658        67.10
  student659        76.04
  student660        64.65
  student661        68.66
  student662        66.88
  student663        68.78
  student664        70.25
  student665        61.53
  student666        74.32
  student667        80.23
  student668        69.51
  student669        55.66
  student670        64.79
  student671        68.42
  student672        71.00
  student673        66.55
  student674        56.69
  student675        78.98
  student676        61.76
  student677        59.14
  student678        64.23
  student679        61.19
  student680        88.87
  student681        74.27
  student682        76.26
  student683        56.35
  student684        67.84
  student685        52.96
  student686        53.54
  student687        76.71
  student688        54.62
  student689        83.81
  student690        73.71
  student691        68.62
  student692        39.49
  student693        59.23
  student694        73.34
  student695        62.80
  student696        72.25
  student697        85.01
  student698        82.87
  student699        64.04
  student700        66.86
  student701        82.86
  student702        58.81
  student703        62.35
  student704        91.33
  student705        64.58
